09/21/1929,Anaconda Anodes,2,Montana,18
09/21/1929,Catawba,0,Wake Forest,20
09/21/1929,Centerville (Butte),0,Montana State,25
09/21/1929,Elon,6,Davidson,20
09/21/1929,Hampden-Sydney,0,Virginia Military Institute,19
09/21/1929,Newberry,0,Clemson,68
09/21/1929,North Texas,3,Southern Methodist,13
09/21/1929,Stephen F. Austin,0,Baylor,88
09/21/1929,Wabash,2,Indiana,19
09/21/1929,West Coast Army,0,Stanford,45
09/21/1929,West Virginia Wesleyan,0,West Virginia,16
09/21/1929,Willamette,6,Oregon State,37
09/27/1929,Auburn,7,Birmingham-Southern,0
09/27/1929,Black Hills State,6,Wyoming,13
09/27/1929,Henderson State,7,Mississippi State,0
09/27/1929,Washington (Maryland),7,Maryland,34
09/28/1929,Albertson,0,Washington State,48
09/28/1929,Albion,0,Michigan,39
09/28/1929,Alma,6,Michigan State,59
09/28/1929,Boston University,0,Army,26
09/28/1929,Brigham Young,10,Nevada,7
09/28/1929,Brown,6,Springfield,14
09/28/1929,California-Davis,0,Oregon State,19
09/28/1929,Carroll (Montana),0,Montana,19
09/28/1929,Centre,0,Tennessee,40
09/28/1929,Clarkson,0,Cornell,60
09/28/1929,Colorado State,14,Regis,0
09/28/1929,Daniel Baker,0,Texas Christian,61
09/28/1929,Davidson,14,Clemson,32
09/28/1929,Davis & Elkins,13,West Virginia,6
09/28/1929,Denison,0,Navy,47
09/28/1929,DePaul,7,Detroit Mercy,27
09/28/1929,Duke,19,Mercer,6
09/28/1929,Erskine,7,South Carolina,26
09/28/1929,Florida Southern,0,Florida,54
09/28/1929,Franklin & Marshall,7,Pennsylvania,14
09/28/1929,Hobart,0,Syracuse,77
09/28/1929,Howard Payne,13,Southern Methodist,13
09/28/1929,Louisiana College,0,Louisiana State,58
09/28/1929,Loyola (New Orleans),38,Rice,0
09/28/1929,Lynchburg,6,Washington & Lee,64
09/28/1929,Middlebury,6,Columbia,38
09/28/1929,Mississippi,7,Vanderbilt,19
09/28/1929,Mississippi College,0,Alabama,55
09/28/1929,Montana State,6,Idaho,39
09/28/1929,Mount St. Mary's,0,Georgetown,26
09/28/1929,Mount Union,6,Michigan,16
09/28/1929,Niagara,0,Penn State,16
09/28/1929,North Texas,0,Baylor,32
09/28/1929,Northwestern Oklahoma State,0,Oklahoma State,12
09/28/1929,Northwestern State,6,Tulane,40
09/28/1929,Norwich,0,Dartmouth,67
09/28/1929,Oglethorpe,13,Georgia,6
09/28/1929,Ohio,18,Indiana,0
09/28/1929,Ohio Northern,0,Washington & Jefferson,33
09/28/1929,Olympic Club,0,Stanford,6
09/28/1929,Ozarks,0,Arkansas,37
09/28/1929,Randolph-Macon,6,Virginia,27
09/28/1929,Ripon,0,Wisconsin,22
09/28/1929,Roanoke,0,Virginia Tech,19
09/28/1929,Santa Clara,6,California,27
09/28/1929,Simpson,0,Drake,39
09/28/1929,South Dakota State,0,Wisconsin,21
09/28/1929,Southwestern (Texas),7,Texas A&M,54
09/28/1929,St. Lawrence,0,Colgate,59
09/28/1929,Tennessee Tech,0,Sewanee,46
09/28/1929,UCLA,0,Southern California,76
09/28/1929,Vermont,0,New York University,77
09/28/1929,Virginia Military Institute,40,Richmond,0
09/28/1929,Wake Forest,0,North Carolina,48
09/28/1929,Waynesburg,0,Pittsburgh,53
09/28/1929,Westminster (Pennsylvania),0,Fordham,43
09/28/1929,Whitman,0,Washington,47
09/28/1929,William Penn,0,Grinnell,13
09/29/1929,Carroll (Wisconsin),0,Iowa,46
09/29/1929,Pacific (Oregon),0,Oregon,58
09/29/1929,St. Edward's,0,Texas,13
10/04/1929,Washington & Lee,27,North Carolina State,6
10/04/1929,Wyoming,7,Colorado State,20
10/05/1929,Amherst,0,Princeton,7
10/05/1929,Ashland,0,Washington & Jefferson,60
10/05/1929,Auburn,7,Clemson,26
10/05/1929,Bates,0,Harvard,48
10/05/1929,Beloit,0,Chicago,27
10/05/1929,Bethany (West Virginia),0,Carnegie Tech,21
10/05/1929,Butler,0,Northwestern,13
10/05/1929,Carroll (Montana),0,Washington State,38
10/05/1929,Centenary,0,Texas,20
10/05/1929,Coe,0,Minnesota,39
10/05/1929,Colgate,6,Wisconsin,13
10/05/1929,Colorado Mines,0,Denver,7
10/05/1929,Cornell (Iowa),18,Northwestern,27
10/05/1929,Creighton,18,St. Mary's (Kansas),0
10/05/1929,Davidson,7,Wofford,0
10/05/1929,Dayton,0,Detroit Mercy,18
10/05/1929,Duquesne,7,West Virginia,7
10/05/1929,Fresno State,6,UCLA,56
10/05/1929,Furman,0,Georgia,27
10/05/1929,Gettysburg,7,Army,33
10/05/1929,Grinnell,7,Iowa State,27
10/05/1929,Hampden-Sydney,6,Virginia Tech,37
10/05/1929,Henderson State,7,Arkansas,30
10/05/1929,Hobart,0,Dartmouth,68
10/05/1929,Idaho,41,Whitman,7
10/05/1929,Illinois College,7,Washington (Missouri),34
10/05/1929,Kansas,0,Illinois,25
10/05/1929,Kansas State,14,Purdue,26
10/05/1929,Lake Forest,6,Chicago,9
10/05/1929,Lebanon Valley,0,Penn State,15
10/05/1929,Louisiana-Lafayette,0,Louisiana State,58
10/05/1929,Marquette,40,Lawrence,0
10/05/1929,Maryville,0,Kentucky,40
10/05/1929,McDaniel,7,Georgetown,0
10/05/1929,Michigan State,0,Michigan,17
10/05/1929,Mississippi,7,Alabama,22
10/05/1929,Mississippi State,13,Georgia Tech,27
10/05/1929,Montana,6,Washington,6
10/05/1929,Montezuma,0,Western State,32
10/05/1929,Nevada,0,Utah,31
10/05/1929,Niagara,6,Cornell,22
10/05/1929,North Carolina,43,Maryland,0
10/05/1929,Notre Dame,14,Indiana,0
10/05/1929,Oklahoma State,6,Drake,18
10/05/1929,Oregon,7,Stanford,33
10/05/1929,Oregon State,7,Southern California,21
10/05/1929,Ouachita,6,Vanderbilt,26
10/05/1929,Pittsburgh,52,Duke,7
10/05/1929,Regis,13,Colorado,27
10/05/1929,Rhode Island,6,Brown,14
10/05/1929,Sam Houston State,2,Rice,7
10/05/1929,Southern Methodist,0,Nebraska,0
10/05/1929,St. Bonaventure,0,Fordham,33
10/05/1929,St. Lawrence,0,Syracuse,55
10/05/1929,St. Mary's,0,California,0
10/05/1929,Swarthmore,6,Pennsylvania,20
10/05/1929,Tennessee,20,Tennessee-Chattanooga,0
10/05/1929,Texas A&M,10,Tulane,13
10/05/1929,Texas Christian,20,Hardin-Simmons,0
10/05/1929,Transylvania,6,Sewanee,6
10/05/1929,Trinity (Texas),0,Baylor,43
10/05/1929,Union (New York),0,Columbia,31
10/05/1929,Utah State,9,Montana State,0
10/05/1929,Vermont,0,Yale,89
10/05/1929,Virginia,6,South Carolina,0
10/05/1929,Virginia Military Institute,7,Florida,12
10/05/1929,Wake Forest,19,Richmond,0
10/05/1929,West Virginia Wesleyan,0,New York University,26
10/05/1929,William & Mary,0,Navy,15
10/05/1929,Wittenberg,0,Ohio State,19
10/06/1929,Brigham Young,0,California-Davis,19
10/06/1929,Monmouth,0,Iowa,46
10/11/1929,Austin,0,Southern Methodist,16
10/11/1929,Elon,6,Wake Forest,25
10/11/1929,Florida,19,Auburn,0
10/11/1929,North Carolina State,0,Clemson,26
10/12/1929,Allegheny,0,Dartmouth,53
10/12/1929,Bradley,0,Illinois,45
10/12/1929,Brown,13,Princeton,12
10/12/1929,Carroll (Montana),0,Regis,13
10/12/1929,Citadel,7,Virginia Military Institute,13
10/12/1929,Colorado Mines,20,Western State,13
10/12/1929,Colorado State,13,Colorado College,14
10/12/1929,Creighton,0,Oklahoma,26
10/12/1929,Davidson,7,Army,23
10/12/1929,Drake,20,Washington (Missouri),0
10/12/1929,Emporia State,0,Kansas,38
10/12/1929,Georgetown,13,St. Louis,0
10/12/1929,Grinnell,9,Marquette,7
10/12/1929,Hampden-Sydney,6,Cornell,40
10/12/1929,Indiana,7,Chicago,13
10/12/1929,Kansas State,0,Texas A&M,19
10/12/1929,Marshall,7,Penn State,26
10/12/1929,Michigan,16,Purdue,30
10/12/1929,Michigan State,0,Colgate,31
10/12/1929,Mississippi,7,Tennessee,52
10/12/1929,Mississippi State,0,Tulane,34
10/12/1929,Missouri,19,Iowa State,0
10/12/1929,Montana,0,Idaho,19
10/12/1929,Montana State,13,Brigham Young,12
10/12/1929,Nebraska,13,Syracuse,6
10/12/1929,New Hampshire,0,Harvard,35
10/12/1929,New York University,0,Fordham,26
10/12/1929,North Carolina,18,Georgia Tech,7
10/12/1929,Northern Colorado,0,Colorado,19
10/12/1929,Northwestern,7,Wisconsin,0
10/12/1929,Notre Dame,14,Navy,7
10/12/1929,Oklahoma State,18,Oklahoma City,0
10/12/1929,Portland,7,Oregon State,71
10/12/1929,Sewanee,14,Louisiana State,27
10/12/1929,South Carolina,26,Maryland,6
10/12/1929,Southern California,48,Washington,0
10/12/1929,Southwestern (Texas),6,Rice,14
10/12/1929,St. Edward's,0,Baylor,19
10/12/1929,Stanford,57,UCLA,0
10/12/1929,Swarthmore,7,Virginia,12
10/12/1929,Tennessee-Chattanooga,0,Alabama,46
10/12/1929,Texas,27,Arkansas,0
10/12/1929,Texas Christian,28,Centenary,0
10/12/1929,Thiel,0,Carnegie Tech,26
10/12/1929,Tulsa,6,Detroit Mercy,21
10/12/1929,Vanderbilt,6,Minnesota,15
10/12/1929,Virginia Tech,8,Pennsylvania,14
10/12/1929,Washington & Jefferson,14,Bucknell,6
10/12/1929,Washington & Lee,6,Kentucky,20
10/12/1929,Washington State,0,California,14
10/12/1929,Wesleyan,0,Columbia,52
10/12/1929,West Virginia,7,Pittsburgh,27
10/12/1929,Willamette,0,Oregon,34
10/12/1929,Wyoming,6,Denver,19
10/12/1929,Yale,0,Georgia,15
10/13/1929,Iowa,6,Ohio State,7
10/17/1929,Wake Forest,6,North Carolina State,8
10/18/1929,Clemson,30,Wofford,0
10/18/1929,Iowa State,6,Marquette,14
10/18/1929,Mississippi,26,Loyola (New Orleans),24
10/18/1929,Presbyterian,0,South Carolina,41
10/19/1929,Adrian,0,Michigan State,74
10/19/1929,Alabama,0,Tennessee,6
10/19/1929,Arkansas,20,Baylor,31
10/19/1929,Army,20,Harvard,20
10/19/1929,Brigham Young,7,Utah State,6
10/19/1929,Brown,6,Yale,14
10/19/1929,California,12,Pennsylvania,7
10/19/1929,Carnegie Tech,0,Washington & Jefferson,0
10/19/1929,Carson-Newman,0,Kentucky,58
10/19/1929,Colgate,21,Indiana,6
10/19/1929,Colorado,0,Utah,40
10/19/1929,Colorado College,3,Denver,2
10/19/1929,Colorado State,12,Colorado Mines,0
10/19/1929,Creighton,13,Oklahoma State,32
10/19/1929,Cumberland,6,Sewanee,33
10/19/1929,Dartmouth,34,Columbia,0
10/19/1929,Davidson,7,Citadel,6
10/19/1929,DePauw,7,Purdue,26
10/19/1929,Drake,0,Missouri,20
10/19/1929,Duke,13,Navy,45
10/19/1929,Florida,6,Georgia Tech,19
10/19/1929,Gallaudet,6,Maryland,13
10/19/1929,Georgetown,19,West Virginia Wesleyan,0
10/19/1929,Georgia,19,North Carolina,12
10/19/1929,Holy Cross,0,Fordham,7
10/19/1929,Idaho,7,Oregon,34
10/19/1929,Indiana State,0,Chicago,18
10/19/1929,Johns Hopkins,6,Syracuse,85
10/19/1929,Kansas State,6,Kansas,0
10/19/1929,Louisiana State,31,Mississippi State,6
10/19/1929,Louisiana-Lafayette,0,Tulane,60
10/19/1929,Minnesota,26,Northwestern,14
10/19/1929,Montana State,14,Montana,12
10/19/1929,Notre Dame,19,Wisconsin,0
10/19/1929,Occidental,0,Southern California,64
10/19/1929,Ohio State,7,Michigan,0
10/19/1929,Oklahoma,0,Texas,21
10/19/1929,Oregon State,7,Stanford,40
10/19/1929,Penn State,0,New York University,7
10/19/1929,Pittsburgh,12,Nebraska,7
10/19/1929,Princeton,7,Cornell,13
10/19/1929,Ripon,0,Chicago,10
10/19/1929,Texas A&M,7,Texas Christian,13
10/19/1929,UCLA,31,California Tech,0
10/19/1929,Vanderbilt,41,Auburn,2
10/19/1929,Virginia Military Institute,20,Virginia,7
10/19/1929,Virginia Tech,25,William & Mary,14
10/19/1929,Washington,13,Washington State,20
10/19/1929,Washington & Lee,6,West Virginia,26
10/19/1929,Washington (Missouri),0,Grinnell,0
10/19/1929,Western State,0,Northern Colorado,6
10/20/1929,Illinois,7,Iowa,7
10/24/1929,Clemson,21,South Carolina,14
10/26/1929,Arkansas,14,Texas A&M,13
10/26/1929,Army,13,Yale,21
10/26/1929,Baylor,12,Centenary,27
10/26/1929,Butler,6,New York University,13
10/26/1929,Chadron State,13,Regis,6
