10/19/1878,Pennsylvania,0,Princeton,2
10/26/1878,Amherst,1,Brown,0
10/26/1878,Stevens,0,Princeton,4
10/29/1878,Stevens,0,Rutgers,0
11/02/1878,Amherst,0,Yale,2
11/02/1878,Rutgers,0,Princeton,5
11/02/1878,Swarthmore,0,Pennsylvania,9
11/05/1878,Stevens,0,Columbia,0
11/09/1878,Harvard,3,Amherst,0
11/09/1878,Princeton,2,Pennsylvania,1
11/09/1878,Rutgers,0,Stevens,1
11/09/1878,Yale,2,Trinity (Connecticut),0
11/13/1878,Yale,3,Trinity (Connecticut),0
11/16/1878,Amherst,0,Yale,1
11/16/1878,Columbia,0,Pennsylvania,0
11/16/1878,Princeton,1,Harvard,0
11/23/1878,Yale,1,Harvard,0
11/28/1878,Princeton,1,Yale,0
12/07/1878,City College of New York,0,Rutgers,1
