09/18/1953,Denver,19,Colorado College,13
09/18/1953,Idaho,6,San Jose State,34
09/18/1953,Newberry,0,Furman,33
09/18/1953,North Dakota State,6,Detroit Mercy,33
09/18/1953,Oregon State,0,UCLA,41
09/18/1953,Randolph-Macon,0,Richmond,28
09/18/1953,Southern Mississippi,25,Alabama,19
09/19/1953,Baylor,25,California,0
09/19/1953,Catawba,0,Virginia Military Institute,44
09/19/1953,Cincinnati,14,Tulsa,7
09/19/1953,Citadel,6,Tulane,54
09/19/1953,Colorado,21,Washington,20
09/19/1953,Davidson,0,Georgia Tech,53
09/19/1953,Drake,0,Kansas State,50
09/19/1953,Duke,20,South Carolina,7
09/19/1953,Florida,16,Rice,20
09/19/1953,Georgia,32,Villanova,19
09/19/1953,Hardin-Simmons,0,Oklahoma State,20
09/19/1953,Kansas,0,Texas Christian,13
09/19/1953,Maryland,20,Missouri,6
09/19/1953,Mississippi State,34,Memphis,6
09/19/1953,Montana,13,Brigham Young,27
09/19/1953,New Mexico State,0,Wyoming,47
09/19/1953,Oregon,20,Nebraska,12
09/19/1953,Pacific,25,Stanford,20
09/19/1953,Presbyterian,7,Clemson,33
09/19/1953,San Diego Navy,19,Arizona State,14
09/19/1953,Shepherd,0,Washington & Lee,47
09/19/1953,South Dakota,0,Iowa State,35
09/19/1953,South Dakota State,13,Marquette,46
09/19/1953,Southern California,29,Washington State,13
09/19/1953,Sul Ross State,7,Texas-El Paso,26
09/19/1953,Tennessee-Chattanooga,6,Mississippi,39
09/19/1953,Texas,7,Louisiana State,20
09/19/1953,Texas A&M,7,Kentucky,6
09/19/1953,Utah,28,Arizona,7
09/19/1953,Virginia Tech,7,Marshall,0
09/19/1953,Wake Forest,14,William & Mary,16
09/19/1953,West Texas A&M,14,Texas Tech,40
09/19/1953,Wichita State,7,Utah State,14
09/25/1953,Detroit Mercy,48,Wayne State,0
09/25/1953,Florida State,0,Miami (Florida),27
09/25/1953,Kansas,7,UCLA,19
09/25/1953,San Jose State,28,Brigham Young,25
09/25/1953,Stetson,0,Auburn,47
09/26/1953,Amherst,7,Brown,6
09/26/1953,Arizona,14,Colorado,20
09/26/1953,Arizona State,14,North Texas,0
09/26/1953,California,26,Oregon State,0
09/26/1953,Cincinnati,7,Marquette,31
09/26/1953,Citadel,0,South Carolina,25
09/26/1953,Clemson,14,Boston College,14
09/26/1953,Colgate,7,Cornell,27
09/26/1953,Colorado College,7,New Mexico State,12
09/26/1953,Connecticut,0,Yale,32
09/26/1953,Dartmouth,6,Holy Cross,28
09/26/1953,Davidson,0,Richmond,16
